"countryname","country","election","pec","party1","party2","threshold","incompatibility","polarization","average_magnitude","seatshare1","seatshare2","seatlag1","seatlag2","per_vote1","per_vote2","votelag1","votelag2","in_govt2","in_govt1","enep","twoparty","ident","caseID","iso3","edate","year","electionId","pecId","party1Name","party1Fam","party2Name","party2Fam","sameFamily","party1pos","party2pos","govCoalition","distance","enep2","polarization2"
"Australia",1,740518,0,63620,63320,35,64.0999984741211,64.0999984741211,1,0.310000002384186,0.519999980926514,0.300000011920929,0.540000021457672,34.9500007629395,49.2999992370605,32.0400009155273,49.5900001525879,1,0,2.66000008583069,NA,1740518,2,36,1974-05-18,1974,"36.1974-05-18",6362063320,"LPA Liberal Party of Australia",60,"ALP Australian Labor Party",30,0,0.252144396305084,0.554339408874512,0,0.302195012569427,2.66417033551007,0.0533001219396707
"Australia",1,740518,0,63620,63330,35,7.59999799728394,64.0999984741211,1,0.310000002384186,0,0.300000011920929,0,34.9500007629395,1.41999995708466,32.0400009155273,5.25,0,0,2.66000008583069,NA,1740518,3,36,1974-05-18,1974,"36.1974-05-18",6362063330,"LPA Liberal Party of Australia",60,"DLP Democratic Labor Party",30,0,0.252144396305084,4.78296327590942,1,4.53081887960434,2.66417033551007,0.0533001219396707
"Australia",1,740518,0,63810,63320,35,5.40000009536743,64.0999984741211,1,0.170000001788139,0.519999980926514,0.159999996423721,0.540000021457672,9.96000003814697,49.2999992370605,9.4399995803833,49.5900001525879,0,0,2.66000008583069,NA,1740518,4,36,1974-05-18,1974,"36.1974-05-18",6381063320,"CP Country Party",80,"ALP Australian Labor Party",30,0,0.588786125183105,0.554339408874512,1,0.0344467163085938,2.66417033551007,0.0533001219396707
"Australia",1,740518,0,63810,63330,35,61.9000015258789,64.0999984741211,1,0.170000001788139,0,0.159999996423721,0,9.96000003814697,1.41999995708466,9.4399995803833,5.25,0,0,2.66000008583069,NA,1740518,5,36,1974-05-18,1974,"36.1974-05-18",6381063330,"CP Country Party",80,"DLP Democratic Labor Party",30,0,0.588786125183105,4.78296327590942,1,4.19417715072632,2.66417033551007,0.0533001219396707
"Australia",1,740518,1,63810,63620,35,2.1999990940094,64.0999984741211,1,0.170000001788139,0.310000002384186,0.159999996423721,0.300000011920929,9.96000003814697,34.9500007629395,9.4399995803833,32.0400009155273,1,0,2.66000008583069,1,1740518,6,36,1974-05-18,1974,"36.1974-05-18",6381063620,"CP Country Party",80,"LPA Liberal Party of Australia",60,0,0.588786125183105,0.252144396305084,0,0.336641728878021,2.66417033551007,0.0533001219396707
"Australia",1,751213,0,63330,63320,35,19.7000007629395,49.0999984741211,1,0,0.280000001192093,0,0.519999980926514,1.32000005245209,42.8400001525879,1.41999995708466,49.2999992370605,0,0,2.70000004768372,NA,1751213,1,36,1975-12-13,1975,"36.1975-12-13",6333063320,"DLP Democratic Labor Party",30,"ALP Australian Labor Party",30,1,0.525341749191284,-0.304107487201691,1,0.829449236392975,2.69458633047747,0.0277808474480945
"Australia",1,751213,0,63620,63320,35,49.0999984741211,49.0999984741211,1,0.540000021457672,0.280000001192093,0.310000002384186,0.519999980926514,41.7999992370605,42.8400001525879,34.9500007629395,49.2999992370605,0,1,2.70000004768372,NA,1751213,2,36,1975-12-13,1975,"36.1975-12-13",6362063320,"LPA Liberal Party of Australia",60,"ALP Australian Labor Party",30,0,0.186261430382729,-0.304107487201691,0,0.490368917584419,2.69458633047747,0.0277808474480945
"Australia",1,751213,0,63620,63330,35,29.3999996185303,49.0999984741211,1,0.540000021457672,0,0.310000002384186,0,41.7999992370605,1.32000005245209,34.9500007629395,1.41999995708466,0,1,2.70000004768372,NA,1751213,3,36,1975-12-13,1975,"36.1975-12-13",6362063330,"LPA Liberal Party of Australia",60,"DLP Democratic Labor Party",30,0,0.186261430382729,0.525341749191284,0,0.339080318808556,2.69458633047747,0.0277808474480945
"Australia",1,751213,0,63810,63320,35,2.8000009059906,49.0999984741211,1,0.180000007152557,0.280000001192093,0.170000001788139,0.519999980926514,11.25,42.8400001525879,9.96000003814697,49.2999992370605,0,1,2.70000004768372,NA,1751213,4,36,1975-12-13,1975,"36.1975-12-13",6381063320,"CP Country Party",80,"ALP Australian Labor Party",30,0,0.415499955415726,-0.304107487201691,0,0.719607442617416,2.69458633047747,0.0277808474480945
"Australia",1,751213,0,63810,63330,35,51.9000015258789,49.0999984741211,1,0.180000007152557,0,0.170000001788139,0,11.25,1.32000005245209,9.96000003814697,1.41999995708466,1,1,2.70000004768372,NA,1751213,5,36,1975-12-13,1975,"36.1975-12-13",6381063330,"CP Country Party",80,"DLP Democratic Labor Party",30,0,0.415499955415726,0.525341749191284,1,0.109841793775558,2.69458633047747,0.0277808474480945
"Australia",1,751213,1,63810,63620,35,32.2000007629395,49.0999984741211,1,0.180000007152557,0.540000021457672,0.170000001788139,0.310000002384186,11.25,41.7999992370605,9.96000003814697,34.9500007629395,0,1,2.70000004768372,1,1751213,6,36,1975-12-13,1975,"36.1975-12-13",6381063620,"CP Country Party",80,"LPA Liberal Party of Australia",60,0,0.415499955415726,0.186261430382729,0,0.229238525032997,2.69458633047747,0.0277808474480945
"Australia",1,771210,0,63330,63320,35,0.699999809265137,30.2999992370605,1,0,0.310000002384186,0,0.280000001192093,1.42999994754791,39.6500015258789,1.32000005245209,42.8400001525879,0,0,3.11500000953674,NA,1771210,1,36,1977-12-10,1977,"36.1977-12-10",6333063320,"DLP Democratic Labor Party",30,"ALP Australian Labor Party",30,1,-0.204749047756195,-0.203583151102066,1,0.00116589665412903,3.20000467866284,0.0218035694399717
"Australia",1,771210,0,63620,63320,35,29.6000003814697,30.2999992370605,1,0.540000021457672,0.310000002384186,0.540000021457672,0.280000001192093,38.0900001525879,39.6500015258789,41.7999992370605,42.8400001525879,0,1,3.11500000953674,NA,1771210,2,36,1977-12-10,1977,"36.1977-12-10",6362063320,"LPA Liberal Party of Australia",60,"ALP Australian Labor Party",30,0,0.275567561388016,-0.203583151102066,0,0.479150712490082,3.20000467866284,0.0218035694399717
"Australia",1,771210,0,63620,63330,35,30.2999992370605,30.2999992370605,1,0.540000021457672,0,0.540000021457672,0,38.0900001525879,1.42999994754791,41.7999992370605,1.32000005245209,0,1,3.11500000953674,NA,1771210,3,36,1977-12-10,1977,"36.1977-12-10",6362063330,"LPA Liberal Party of Australia",60,"DLP Democratic Labor Party",30,0,0.275567561388016,-0.204749047756195,0,0.480316609144211,3.20000467866284,0.0218035694399717
"Australia",1,771210,0,63810,63320,35,34.5,30.2999992370605,1,0.150000005960464,0.310000002384186,0.180000007152557,0.280000001192093,10.0100002288818,39.6500015258789,11.25,42.8400001525879,1,1,3.11500000953674,NA,1771210,4,36,1977-12-10,1977,"36.1977-12-10",6381063320,"CP Country Party",80,"ALP Australian Labor Party",30,0,0.182741388678551,-0.203583151102066,1,0.386324539780617,3.20000467866284,0.0218035694399717
"Australia",1,771210,0,63810,63330,35,4.90000009536743,30.2999992370605,1,0.150000005960464,0,0.180000007152557,0,10.0100002288818,1.42999994754791,11.25,1.32000005245209,0,1,3.11500000953674,NA,1771210,5,36,1977-12-10,1977,"36.1977-12-10",6381063330,"CP Country Party",80,"DLP Democratic Labor Party",30,0,0.182741388678551,-0.204749047756195,0,0.387490436434746,3.20000467866284,0.0218035694399717
"Australia",1,771210,1,63810,63620,35,35.2000007629395,30.2999992370605,1,0.150000005960464,0.540000021457672,0.180000007152557,0.540000021457672,10.0100002288818,38.0900001525879,11.25,41.7999992370605,0,1,3.11500000953674,1,1771210,6,36,1977-12-10,1977,"36.1977-12-10",6381063620,"CP Country Party",80,"LPA Liberal Party of Australia",60,0,0.182741388678551,0.275567561388016,0,0.092826172709465,3.20000467866284,0.0218035694399717
"Australia",1,801018,0,63620,63320,35,25.6000003814697,25.6000003814697,1,43,0.409999996423721,0.540000021457672,0.310000002384186,37.4300003051758,45.1500015258789,38.0900001525879,39.6500015258789,0,1,2.80999994277954,NA,1801018,1,36,1980-10-18,1980,"36.1980-10-18",6362063320,"LPA Liberal Party of Australia",60,"ALP Australian Labor Party",30,0,0.275887459516525,0.4673210978508,0,0.191433638334274,2.84300570827528,0.00989842012616443
"Australia",1,801018,0,63810,63320,35,14,25.6000003814697,1,0.159999996423721,0.409999996423721,0.150000005960464,0.310000002384186,8.85999965667725,45.1500015258789,10.0100002288818,39.6500015258789,0,1,2.80999994277954,NA,1801018,2,36,1980-10-18,1980,"36.1980-10-18",6381063320,"CP Country Party",80,"ALP Australian Labor Party",30,0,0.211072281002998,0.4673210978508,0,0.256248816847801,2.84300570827528,0.00989842012616443
"Australia",1,801018,1,63810,63620,35,11.6000003814697,25.6000003814697,1,0.159999996423721,0.430000007152557,0.150000005960464,0.540000021457672,8.85999965667725,37.4300003051758,10.0100002288818,38.0900001525879,1,1,2.80999994277954,1,1801018,3,36,1980-10-18,1980,"36.1980-10-18",6381063620,"CP Country Party",80,"LPA Liberal Party of Australia",60,0,0.211072281002998,0.275887459516525,1,0.0648151785135269,2.84300570827528,0.00989842012616443
"Australia",1,830305,0,63620,63320,35,18.1000003814697,18.1000003814697,1,0.259999990463257,0.600000023841858,0.430000007152557,0.409999996423721,34.3600006103516,49.4799995422363,37.4300003051758,45.1500015258789,1,0,2.67000007629395,NA,1830305,1,36,1983-03-05,1983,"36.1983-03-05",6362063320,"LPA Liberal Party of Australia",60,"ALP Australian Labor Party",30,0,1.47804868221283,0.102455079555511,0,1.37559360265732,2.69270361201554,0.062083654557842
"Australia",1,830305,0,63810,63320,35,6.40000009536743,18.1000003814697,1,0.140000000596046,0.600000023841858,0.159999996423721,0.409999996423721,9.21000003814697,49.4799995422363,8.85999965667725,45.1500015258789,1,0,2.67000007629395,NA,1830305,2,36,1983-03-05,1983,"36.1983-03-05",6381063320,"CP Country Party",80,"ALP Australian Labor Party",30,0,0.52173376083374,0.102455079555511,0,0.419278681278229,2.69270361201554,0.062083654557842
"Australia",1,830305,1,63810,63620,35,24.5,18.1000003814697,1,0.140000000596046,0.259999990463257,0.159999996423721,0.430000007152557,9.21000003814697,34.3600006103516,8.85999965667725,37.4300003051758,0,0,2.67000007629395,1,1830305,3,36,1983-03-05,1983,"36.1983-03-05",6381063620,"CP Country Party",80,"LPA Liberal Party of Australia",60,0,0.52173376083374,1.47804868221283,1,0.956314921379089,2.69270361201554,0.062083654557842
"Australia",1,841201,0,63620,63320,35,26.3999996185303,26.3999996185303,1,0.300000011920929,0.550000011920929,0.259999990463257,0.600000023841858,34.3899993896484,47.5499992370605,34.3600006103516,49.4799995422363,1,0,2.78999996185303,NA,1841201,1,36,1984-12-01,1984,"36.1984-12-01",6362063320,"LPA Liberal Party of Australia",60,"ALP Australian Labor Party",30,0,4.58262014389038,2.84103465080261,0,1.74158549308777,2.81167591905143,0.0897673378667939
"Australia",1,841201,0,63810,63320,35,12.8000001907349,26.3999996185303,1,0.140000000596046,0.550000011920929,0.140000000596046,0.600000023841858,10.6300001144409,47.5499992370605,9.21000003814697,49.4799995422363,1,0,2.78999996185303,NA,1841201,2,36,1984-12-01,1984,"36.1984-12-01",6381063320,"CP Country Party",80,"ALP Australian Labor Party",30,0,2.11224031448364,2.84103465080261,0,0.72879433631897,2.81167591905143,0.0897673378667939
"Australia",1,841201,1,63810,63620,35,13.6000003814697,26.3999996185303,1,0.140000000596046,0.300000011920929,0.140000000596046,0.259999990463257,10.6300001144409,34.3899993896484,9.21000003814697,34.3600006103516,0,0,2.78999996185303,1,1841201,3,36,1984-12-01,1984,"36.1984-12-01",6381063620,"CP Country Party",80,"LPA Liberal Party of Australia",60,0,2.11224031448364,4.58262014389038,1,2.47037982940674,2.81167591905143,0.0897673378667939
"Australia",1,870711,0,63620,63320,35,28.7000007629395,28.7000007629395,1,0.28999999165535,0.579999983310699,0.300000011920929,0.550000011920929,34.3199996948242,45.8300018310547,34.3899993896484,47.5499992370605,1,0,3.01999998092651,NA,1870711,1,36,1987-07-11,1987,"36.1987-07-11",6362063320,"LPA Liberal Party of Australia",60,"ALP Australian Labor Party",30,0,2.99695038795471,6.19288158416748,0,3.19593119621277,2.93162549512245,0.197381685167013
"Australia",1,870711,0,63810,63320,35,0.200000792741776,28.7000007629395,1,0.140000000596046,0.579999983310699,0.140000000596046,0.550000011920929,11.5200004577637,45.8300018310547,10.6300001144409,47.5499992370605,0,0,3.01999998092651,NA,1870711,2,36,1987-07-11,1987,"36.1987-07-11",6381063320,"CP Country Party",80,"ALP Australian Labor Party",30,0,0.491534650325775,6.19288158416748,1,5.70134693384171,2.93162549512245,0.197381685167013
"Australia",1,870711,1,63810,63620,35,28.5,28.7000007629395,1,0.140000000596046,0.28999999165535,0.140000000596046,0.300000011920929,11.5200004577637,34.3199996948242,10.6300001144409,34.3899993896484,1,0,3.01999998092651,1,1870711,3,36,1987-07-11,1987,"36.1987-07-11",6381063620,"CP Country Party",80,"LPA Liberal Party of Australia",60,0,0.491534650325775,2.99695038795471,0,2.50541573762894,2.93162549512245,0.197381685167013
"Australia",1,900324,0,63321,63320,35,2.09999990463257,42.0999984741211,1,0,0.529999971389771,NA,0.579999983310699,11.2600002288818,39.439998626709,NA,45.8300018310547,1,0,3.33999991416931,NA,1900324,1,36,1990-03-24,1990,"36.1990-03-24",6332163320,"AD Australian Democrats",30,"ALP Australian Labor Party",30,1,3.96061515808105,0.0686409771442413,0,3.89197418093681,3.37727510703279,0.117602432452252
"Australia",1,900324,0,63620,63320,35,44.2000007629395,42.0999984741211,1,0.370000004768372,0.529999971389771,0.28999999165535,0.579999983310699,34.7599983215332,39.439998626709,34.3199996948242,45.8300018310547,1,0,3.33999991416931,NA,1900324,2,36,1990-03-24,1990,"36.1990-03-24",6362063320,"LPA Liberal Party of Australia",60,"ALP Australian Labor Party",30,0,0.721265971660614,0.0686409771442413,0,0.652624994516373,3.37727510703279,0.117602432452252
"Australia",1,900324,0,63620,63321,35,42.0999984741211,42.0999984741211,1,0.370000004768372,0,0.28999999165535,NA,34.7599983215332,11.2600002288818,34.3199996948242,NA,0,0,3.33999991416931,NA,1900324,3,36,1990-03-24,1990,"36.1990-03-24",6362063321,"LPA Liberal Party of Australia",60,"AD Australian Democrats",30,0,0.721265971660614,3.96061515808105,1,3.23934918642044,3.37727510703279,0.117602432452252
"Australia",1,900324,0,63810,63320,35,6.30000114440918,42.0999984741211,1,0.0900000035762787,0.529999971389771,0.140000000596046,0.579999983310699,8.42000007629395,39.439998626709,11.5200004577637,45.8300018310547,1,0,3.33999991416931,NA,1900324,4,36,1990-03-24,1990,"36.1990-03-24",6381063320,"CP Country Party",80,"ALP Australian Labor Party",30,0,0.0596354082226753,0.0686409771442413,0,0.00900556892156601,3.37727510703279,0.117602432452252
"Australia",1,900324,0,63810,63321,35,37.9000015258789,42.0999984741211,1,0.0900000035762787,0,0.140000000596046,NA,8.42000007629395,11.2600002288818,11.5200004577637,NA,0,0,3.33999991416931,NA,1900324,5,36,1990-03-24,1990,"36.1990-03-24",6381063321,"CP Country Party",80,"AD Australian Democrats",30,0,0.0596354082226753,3.96061515808105,1,3.90097974985838,3.37727510703279,0.117602432452252
"Australia",1,900324,1,63810,63620,35,35.7999992370605,42.0999984741211,1,0.0900000035762787,0.370000004768372,0.140000000596046,0.28999999165535,8.42000007629395,34.7599983215332,11.5200004577637,34.3199996948242,0,0,3.33999991416931,1,1900324,6,36,1990-03-24,1990,"36.1990-03-24",6381063620,"CP Country Party",80,"LPA Liberal Party of Australia",60,0,0.0596354082226753,0.721265971660614,1,0.661630563437939,3.37727510703279,0.117602432452252
"Australia",1,930313,0,63620,63320,35,34.3600006103516,34.3600006103516,1,0.330000013113022,0.540000021457672,0.370000004768372,0.529999971389771,37.0999984741211,44.9199981689453,34.7599983215332,39.439998626709,1,0,2.88000011444092,NA,1930313,1,36,1993-03-13,1993,"36.1993-03-13",6362063320,"LPA Liberal Party of Australia",60,"ALP Australian Labor Party",30,0,0.49999675154686,0.0652119070291519,0,0.434784844517708,2.90216503723227,0.0196148812799002
"Australia",1,930313,0,63810,63320,35,11.4899997711182,34.3600006103516,1,0.109999999403954,0.540000021457672,0.0900000035762787,0.529999971389771,7.17000007629395,44.9199981689453,8.42000007629395,39.439998626709,1,0,2.88000011444092,NA,1930313,2,36,1993-03-13,1993,"36.1993-03-13",6381063320,"CP Country Party",80,"ALP Australian Labor Party",30,0,0.293140769004822,0.0652119070291519,0,0.22792886197567,2.90216503723227,0.0196148812799002
"Australia",1,930313,1,63810,63620,35,45.8499984741211,34.3600006103516,1,0.109999999403954,0.330000013113022,0.0900000035762787,0.370000004768372,7.17000007629395,37.0999984741211,8.42000007629395,34.7599983215332,0,0,2.88000011444092,1,1930313,3,36,1993-03-13,1993,"36.1993-03-13",6381063620,"CP Country Party",80,"LPA Liberal Party of Australia",60,0,0.293140769004822,0.49999675154686,1,0.206855982542038,2.90216503723227,0.0196148812799002
"Australia",1,960302,0,63321,63320,35,18.9899997711182,14.2486801147461,1,0,0.330000013113022,NA,0.540000021457672,6.76000022888184,38.75,11.2600002288818,44.9199981689453,0,0,3.21000003814697,NA,1960302,1,36,1996-03-02,1996,"36.1996-03-02",6332163320,"AD Australian Democrats",30,"ALP Australian Labor Party",30,1,0.145211607217789,0.409711360931396,1,0.264499753713608,3.21049965814905,0.00685918489217212
"Australia",1,960302,0,63620,63320,35,14.25,14.2486801147461,1,0.509999990463257,0.330000013113022,0.330000013113022,0.540000021457672,38.689998626709,38.75,37.0999984741211,44.9199981689453,0,1,3.21000003814697,NA,1960302,2,36,1996-03-02,1996,"36.1996-03-02",6362063320,"LPA Liberal Party of Australia",60,"ALP Australian Labor Party",30,0,0.316271960735321,0.409711360931396,0,0.0934394001960754,3.21049965814905,0.00685918489217212
"Australia",1,960302,0,63620,63321,35,33.2400016784668,14.2486801147461,1,0.509999990463257,0,0.330000013113022,NA,38.689998626709,6.76000022888184,37.0999984741211,11.2600002288818,0,1,3.21000003814697,NA,1960302,3,36,1996-03-02,1996,"36.1996-03-02",6362063321,"LPA Liberal Party of Australia",60,"AD Australian Democrats",30,0,0.316271960735321,0.145211607217789,0,0.171060353517532,3.21049965814905,0.00685918489217212
"Australia",1,960302,0,63810,63320,35,0,14.2486801147461,1,0.119999997317791,0.330000013113022,0.109999999403954,0.540000021457672,8.21000003814697,38.75,7.17000007629395,44.9199981689453,0,1,3.21000003814697,NA,1960302,4,36,1996-03-02,1996,"36.1996-03-02",6381063320,"CP Country Party",80,"ALP Australian Labor Party",30,0,0.316271960735321,0.409711360931396,0,0.0934394001960754,3.21049965814905,0.00685918489217212
"Australia",1,960302,0,63810,63321,35,14.25,14.2486801147461,1,0.119999997317791,0,0.109999999403954,NA,8.21000003814697,6.76000022888184,7.17000007629395,11.2600002288818,1,1,3.21000003814697,NA,1960302,5,36,1996-03-02,1996,"36.1996-03-02",6381063321,"CP Country Party",80,"AD Australian Democrats",30,0,0.316271960735321,0.145211607217789,1,0.171060353517532,3.21049965814905,0.00685918489217212
"Australia",1,960302,1,63810,63620,35,33.2400016784668,14.2486801147461,1,0.119999997317791,0.509999990463257,0.109999999403954,0.330000013113022,8.21000003814697,38.689998626709,7.17000007629395,37.0999984741211,0,1,3.21000003814697,1,1960302,6,36,1996-03-02,1996,"36.1996-03-02",6381063620,"CP Country Party",80,"LPA Liberal Party of Australia",60,0,0.316271960735321,0.316271960735321,0,0,3.21049965814905,0.00685918489217212
"Australia",1,981003,0,63321,63320,35,27.3099994659424,19.2028293609619,1,0,0.449999988079071,0,0.330000013113022,5.09999990463257,40.0499992370605,6.76000022888184,38.75,0,0,3.46000003814697,NA,1981003,1,36,1998-10-03,1998,"36.1998-10-03",6332163320,"AD Australian Democrats",30,"ALP Australian Labor Party",30,1,0.248261898756027,0.0923509150743484,1,0.155910983681679,3.53028175072744,0.0155956314788424
"Australia",1,981003,0,63620,63320,35,19.2000007629395,19.2028293609619,1,0.430000007152557,0.449999988079071,0.509999990463257,0.330000013113022,34.0900001525879,40.0499992370605,38.689998626709,38.75,0,1,3.46000003814697,NA,1981003,2,36,1998-10-03,1998,"36.1998-10-03",6362063320,"LPA Liberal Party of Australia",60,"ALP Australian Labor Party",30,0,0.441858470439911,0.0923509150743484,0,0.349507555365562,3.53028175072744,0.0155956314788424
"Australia",1,981003,0,63620,63321,35,8.11000061035156,19.2028293609619,1,0.430000007152557,0,0.509999990463257,0,34.0900001525879,5.09999990463257,38.689998626709,6.76000022888184,0,1,3.46000003814697,NA,1981003,3,36,1998-10-03,1998,"36.1998-10-03",6362063321,"LPA Liberal Party of Australia",60,"AD Australian Democrats",30,0,0.441858470439911,0.248261898756027,0,0.193596571683884,3.53028175072744,0.0155956314788424
"Australia",1,981003,0,63810,63320,35,8.11000061035156,19.2028293609619,1,0.109999999403954,0.449999988079071,0.119999997317791,0.330000013113022,5.32999992370605,40.0499992370605,8.21000003814697,38.75,0,1,3.46000003814697,NA,1981003,4,36,1998-10-03,1998,"36.1998-10-03",6381063320,"CP Country Party",80,"ALP Australian Labor Party",30,0,0.441858470439911,0.0923509150743484,0,0.349507555365562,3.53028175072744,0.0155956314788424
"Australia",1,981003,0,63810,63321,35,0,19.2028293609619,1,0.109999999403954,0,0.119999997317791,0,5.32999992370605,5.09999990463257,8.21000003814697,6.76000022888184,0,1,3.46000003814697,NA,1981003,5,36,1998-10-03,1998,"36.1998-10-03",6381063321,"CP Country Party",80,"AD Australian Democrats",30,0,0.441858470439911,0.248261898756027,0,0.193596571683884,3.53028175072744,0.0155956314788424
"Australia",1,981003,1,63810,63620,35,19.2000007629395,19.2028293609619,1,0.109999999403954,0.430000007152557,0.119999997317791,0.509999990463257,5.32999992370605,34.0900001525879,8.21000003814697,38.689998626709,1,1,3.46000003814697,1,1981003,6,36,1998-10-03,1998,"36.1998-10-03",6381063620,"CP Country Party",80,"LPA Liberal Party of Australia",60,0,0.441858470439911,0.441858470439911,1,0,3.53028175072744,0.0155956314788424
